experiment,system,dataset,target_recall,base_label,label,slots,k,run_index,recall_at_10,recall_at_100,recall,qps,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,gpu_mem_peak_mib,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,binary,log,returncode,command,error_tail,effective_concurrent_queries,end_to_end_ms,gpu_mem_current_mib,min_ms,nq,stage3_threads,warmup
chimera_variant_targets,chimera,lotte,0.90,c1,r090_c1_run1,1,100,1,0.957489,0.909311,0.909311,518.977,1.926,1.857,2.078,2.160,4.583,11.424,0.613,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,5647.653,,1.461,-1,32,5
chimera_variant_targets,chimera,lotte,0.90,c1,r090_c1_run2,1,100,2,0.957421,0.90927,0.90927,493.720,2.024,1.893,2.196,2.305,5.460,16.630,0.850,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,5936.565,,1.576,-1,32,5
chimera_variant_targets,chimera,lotte,0.90,c1,r090_c1_run3,1,100,3,0.957455,0.909273,0.909273,533.153,1.875,1.828,2.039,2.126,3.013,6.117,0.323,,64,2400,240,128,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,5497.479,,1.530,-1,32,5
chimera_variant_targets,chimera,lotte,0.95,f1,r095_f1_run1,1,100,1,0.962845,0.950689,0.950689,424.090,2.358,2.324,2.503,2.593,2.910,7.680,0.284,,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,6911.273,,1.925,-1,32,5
chimera_variant_targets,chimera,lotte,0.95,f1,r095_f1_run2,1,100,2,0.962845,0.95071,0.95071,414.216,2.414,2.380,2.563,2.633,2.859,15.772,0.485,,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,7076.019,,1.906,-1,32,5
chimera_variant_targets,chimera,lotte,0.95,f1,r095_f1_run3,1,100,3,0.962845,0.95073,0.95073,409.222,2.443,2.387,2.624,2.724,3.201,10.723,0.487,9139.38,128,4000,400,192,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera/targets090_095_slots1_runs3.csv,,1,7162.379,9139.38,1.905,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.90,c1,r090_c1_run1,1,100,1,0.957489,0.909287,0.909287,445.212,2.245,2.141,2.363,2.486,6.227,10.782,0.753,,64,2400,240,128,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,6583.386,,1.673,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.90,c1,r090_c1_run2,1,100,2,0.957455,0.909287,0.909287,443.922,2.252,2.148,2.372,2.488,5.928,14.884,0.793,,64,2400,240,128,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,6602.509,,1.733,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.90,c1,r090_c1_run3,1,100,3,0.957455,0.909277,0.909277,490.754,2.037,2.013,2.178,2.244,2.477,6.214,0.209,,64,2400,240,128,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,5972.440,,1.738,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.95,f1,r095_f1_run1,1,100,1,0.962845,0.950682,0.950682,306.064,3.267,3.155,3.472,3.606,7.694,15.405,0.812,,128,4000,400,192,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,9576.429,,2.460,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.95,f1,r095_f1_run2,1,100,2,0.962845,0.950713,0.950713,321.998,3.105,3.080,3.354,3.458,3.739,8.227,0.257,,128,4000,400,192,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,9102.542,,2.523,-1,32,5
chimera_variant_targets,chimera_nolut,lotte,0.95,f1,r095_f1_run3,1,100,3,0.962845,0.950713,0.950713,319.220,3.132,3.075,3.344,3.432,3.988,9.150,0.468,9139.38,128,4000,400,192,5,gpu_search_nolut,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut/targets090_095_slots1_runs3.csv,,1,9181.743,9139.38,2.433,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.90,c1,r090_c1_run1,1,100,1,0.957489,0.90927,0.90927,233.531,4.281,4.201,4.369,4.446,10.478,19.295,1.028,,64,2400,240,128,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,12550.799,,2.543,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.90,c1,r090_c1_run2,1,100,2,0.957489,0.909277,0.909277,242.238,4.128,4.163,4.330,4.379,4.812,8.908,0.333,,64,2400,240,128,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,12099.675,,2.556,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.90,c1,r090_c1_run3,1,100,3,0.957455,0.909321,0.909321,239.811,4.169,4.161,4.312,4.365,6.826,15.413,0.622,,64,2400,240,128,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,12222.137,,2.537,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.95,f1,r095_f1_run1,1,100,1,0.962845,0.950658,0.950658,200.322,4.992,4.975,5.128,5.179,7.146,9.490,0.354,,128,4000,400,192,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,14631.458,,4.138,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.95,f1,r095_f1_run2,1,100,2,0.962811,0.950628,0.950628,202.334,4.942,4.945,5.081,5.130,5.289,11.864,0.301,,128,4000,400,192,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,14485.929,,4.149,-1,32,5
chimera_variant_targets,chimera_nosum,lotte,0.95,f1,r095_f1_run3,1,100,3,0.962811,0.950696,0.950696,203.289,4.919,4.933,5.077,5.123,5.230,8.060,0.191,9139.38,128,4000,400,192,5,gpu_search_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nosum/targets090_095_slots1_runs3.csv,,1,14417.911,9139.38,4.067,-1,32,5
chimera_variant_targets,chimera_nolut_nosum,lotte,0.90,c1,r090_c1_run1,1,100,1,0.957489,0.909246,0.909246,227.459,4.395,4.338,4.688,4.787,9.263,18.356,0.887,,64,2400,240,128,5,gpu_search_nolut_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.csv,,1,12885.829,,2.974,-1,32,5
chimera_variant_targets,chimera_nolut_nosum,lotte,0.90,c1,r090_c1_run2,1,100,2,0.957523,0.909307,0.909307,230.583,4.336,4.345,4.704,4.793,5.916,14.978,0.492,,64,2400,240,128,5,gpu_search_nolut_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.csv,,1,12711.233,,2.956,-1,32,5
chimera_variant_targets,chimera_nolut_nosum,lotte,0.90,c1,r090_c1_run3,1,100,3,0.957455,0.909324,0.909324,231.828,4.313,4.308,4.664,4.756,6.506,13.956,0.558,,64,2400,240,128,5,gpu_search_nolut_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.csv,,1,12642.995,,2.928,-1,32,5
chimera_variant_targets,chimera_nolut_nosum,lotte,0.95,f1,r095_f1_run1,1,100,1,0.962811,0.950676,0.950676,173.547,5.762,5.731,6.053,6.155,6.471,9.986,0.313,,128,4000,400,192,5,gpu_search_nolut_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.csv,,1,16888.789,,4.881,-1,32,5
chimera_variant_targets,chimera_nolut_nosum,lotte,0.95,f1,r095_f1_run2,1,100,2,0.96288,0.950716,0.950716,172.459,5.798,5.727,6.041,6.147,7.977,19.701,0.710,,128,4000,400,192,5,gpu_search_nolut_nosum,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_variant_targets/logs/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search_nolut_nosum --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_variant_targets/20260429T164347Z/lotte/chimera_nolut_nosum/targets090_095_slots1_runs3.csv,,1,16995.374,,4.474,-1,32,5
